"","latitude","longitude","reviewCount","checkins"
"8262",40.396201,-80.035449,9,24
"9519",36.1335903,-115.1907335,16,30
"17708",33.627883,-111.8912687,24,128
"9507",36.1526639,-115.1517943,31,30
"18325",36.090535,-115.171897,19,146
"17811",33.476956,-111.986944,8,131
"4694",45.5411494,-73.6416693,6,12
"7939",33.597169,-112.037281,3,22
"1536",36.111488,-115.2971243,5,5
"769",33.31647981,-111.8410433,3,4
"16024",33.3359143,-111.8212783,36,93
"7267",33.596585,-112.012779,10,20
"23016",36.1980345,-115.2825691,197,520
"14404",36.115253,-115.07009,6,69
"9319",35.176392,-80.879817,18,29
"15475",36.1186984,-115.1864851,21,83
"16222",43.0937705,-89.3452006,55,96
"10622",33.6035767,-112.2934293,23,36
"1151",33.3058962,-111.8287303,11,5
"11236",35.045022,-80.9981576,30,40
"22184",33.3796472,-111.878343,83,376
"10669",33.5675045,-112.1704221,7,36
"22452",35.103305,-80.990847,10,414
"12908",33.825903,-111.924377,20,53
"970",36.073884,-115.110093,6,4
"15391",35.088675,-80.865605,13,82
"2431",36.1627045,-115.0623846,10,7
"23985",36.1130109,-115.1765221,630,884
"23532",33.5705669,-111.886606,324,665
"5157",33.4065892,-111.7715956,14,13
"11371",55.9508604,-3.1883625,27,41
"13425",40.45162224,-79.93318538,34,58
"20843",33.4521893,-111.7278984,73,260
"17063",33.49442904,-112.0606337,48,113
"1215",45.459463,-73.8653077,7,5
"18220",36.2490667,-115.2429424,22,143
"5661",45.49091608,-73.58271394,3,14
"1487",43.4704487,-80.5939264,5,5
"17910",36.1154286,-115.1017728,12,134
"18966",36.3021126,-115.2826717,9,167
"10919",35.034643,-80.805795,10,38
"5077",45.5477254,-73.5926335,7,13
"1241",33.6548401,-112.0650491,9,5
"18936",33.5829669,-111.9259193,21,166
"9202",45.5263643,-73.5900949,14,28
"3935",55.9529502,-3.197322,7,10
"24731",33.354768,-111.7898327,715,2864
"16173",36.155601,-115.334841,31,95
"10600",36.128213,-115.172998,12,36
"8386",35.091656,-80.858164,6,24
"20060",33.5959571,-112.0391851,82,213
"3726",33.378099,-112.134208,3,9
"9591",33.390046,-111.682305,6,30
"24378",36.14726,-115.2978977,237,1298
"11520",33.29978897,-111.7434122,33,42
"8577",35.1124546,-80.9189329,4,25
"3822",40.3658059,-80.0251276,14,10
"15243",33.7991505,-112.1285125,8,79
"12845",33.6341247,-111.9253636,11,52
"825",33.5814339,-111.8795353,11,4
"13222",36.086682,-115.242907,13,56
"18198",33.62663543,-111.9247642,32,142
"9214",55.95632909,-3.202475277,5,28
"9424",33.5239862,-112.1309872,6,29
"4040",33.5817549,-112.0084514,8,10
"23940",36.055251,-115.225806,155,857
"20793",36.020555,-115.089966,44,256
"14627",55.9365693,-3.2084101,21,71
"3160",40.4067983,-79.9168787,3,8
"21500",33.6967243,-111.8887701,26,308
"5338",43.1806662,-89.2050208,4,13
"19496",33.3931481,-111.8704598,69,188
"6673",55.9468026,-3.2044784,10,17
"8072",33.6246613,-111.9435263,9,23
"21016",43.072731,-89.393353,119,272
"20604",33.6106434,-112.1500691,101,244
"14960",43.452243,-80.555717,5,75
"12950",33.582,-112.2375,5,53
"20929",33.47654756,-111.9266061,209,266
"13796",43.1037061,-89.3439378,27,61
"11381",40.472509,-79.961687,15,41
"5264",36.063823,-115.0404429,3,13
"389",40.462119,-79.949462,4,3
"14828",33.6387259,-111.977315,10,74
"7167",45.54122515,-73.54708769,6,19
"15931",43.182386,-89.211447,49,91
"24414",33.58083038,-111.8818151,37,1379
"1768",33.6406057,-112.0918965,5,6
"11072",45.5079095,-73.5598012,37,39
"21641",33.3173169,-111.9684672,19,321
"16079",33.6389081,-112.3058566,3,93
"19755",35.2013595,-80.8246247,131,199
"10921",33.4948598,-111.9064536,11,38
"21122",33.30570312,-111.7882276,9,279
"20978",35.96511136,-115.17058,84,269
"23181",36.1182771,-115.2097984,166,559
"10231",33.4943826,-112.3590214,20,34
"4447",45.5211338,-73.5997583,8,11
"1593",33.45305068,-112.0695378,5,5
"6766",43.097994,-89.320026,20,18
"1837",35.152222,-80.745487,5,6
"5022",49.0073,8.41931,41,13
"7991",36.2399689,-115.2302994,7,23
"2541",45.530547,-73.6092247,5,7
"17841",33.413158,-111.875779,60,132
"14621",36.15237463,-115.3329559,24,71
"19788",33.5869871,-111.8365715,43,201
"8233",45.5187125,-73.5778703,58,24
"21573",36.115023,-115.171781,157,315
"18913",33.3215559,-111.9302772,68,165
"21181",33.6388197,-112.2041817,122,283
"1406",33.3224444,-111.8416345,4,5
"22713",36.017362,-115.117046,141,459
"23175",36.11664987,-115.1387529,145,558
"8745",55.94343232,-3.193588257,8,26
"19064",33.67585423,-111.9667339,60,171
"5073",36.0328086,-114.9829517,21,13
"2950",35.117001,-80.961721,9,8
"20416",36.1450429,-115.2076154,24,231
"13193",36.15559326,-115.3336731,5,55
"19147",36.040082,-115.047406,23,174
"20930",33.7129792,-112.2761916,65,266
"923",40.44219503,-79.93857265,6,4
"15827",33.46574633,-112.3566317,15,89
"1138",55.960515,-3.2016012,21,5
"16377",36.1444401,-115.1743953,30,99
"9689",33.971721,-112.724369,5,31
"5438",36.122421,-115.190984,22,14
"163",36.1142792,-115.1616862,7,3
"20016",36.2395163,-115.171859,27,211
"19343",36.004197,-115.084551,31,182
"19018",40.4097113,-79.9140822,52,170
"9311",32.9781484,-111.5242948,19,29
"13195",33.68161105,-112.2364783,7,55
"13183",36.1154102,-115.1981609,21,55
"19255",40.426893,-80.055158,21,179
"5263",45.4983848,-73.5762897,9,13
"7770",40.47658,-79.921437,58,22
"16981",35.9975534,-115.2057088,11,111
"13312",33.4483495,-111.9953819,21,57
"21282",33.5098464,-112.3416801,44,290
"14038",40.3811007,-80.0443322,14,64
"7384",45.5348473,-73.6089695,15,20
"5396",45.4874585,-73.8478459,11,14
"22735",36.0405336,-115.1191187,10,461
"23930",36.125587,-115.211199,239,851
"22071",33.50619044,-111.9264364,160,363
"4832",40.4273611,-79.964962,28,12
"9716",33.6415429,-111.9770624,3,31
"10235",33.3923472,-111.840654,13,34
"17909",35.22746224,-80.84037751,52,134
"13794",33.62402708,-111.9283783,13,61
"282",40.4581984,-79.9110232,13,3
"13474",36.0179212,-115.0550802,32,58
"16329",36.114023,-115.101483,12,98
"10514",33.5383676,-112.0965935,4,35
"2555",45.5250058,-73.5848661,5,7
"1832",45.5010464,-73.8145357,15,6
"3418",36.1438794,-115.1186879,7,9
"7912",33.41644,-111.834415,11,22
"9802",33.599354,-112.280345,8,31
"20628",36.0216665,-115.2438946,18,245
"7684",33.45118,-111.80299,4,21
"6115",33.6383625,-112.0684427,25,16
"14731",36.159951,-115.147464,19,72
"18130",35.33807,-80.757397,40,141
"2367",33.6394264,-112.2763421,5,7
"10900",33.2809096,-111.9613892,8,38
"8499",55.97653573,-3.16937913,26,25
"15457",33.4363934,-111.8153351,44,83
"14293",35.1344222,-80.9397769,4,67
"22451",33.500735,-111.921936,35,414
"3770",36.124423,-115.146372,128,10
"157",36.1122889,-115.297923,9,3
"21519",33.5013371,-111.9209828,20,310
"19909",33.5803652,-112.2016556,6,206
"18231",33.3162778,-111.9680183,54,143
"18109",33.3048103,-111.9270642,68,140
"6462",45.5213211,-73.5888053,21,17
"6473",36.128561,-115.1711298,16,17
"7098",33.4552648,-112.0867514,10,19
"11053",33.5290164,-112.0648679,43,39
"17663",36.13191223,-115.1924057,40,127
"14760",35.1268022,-80.7082811,51,73
"3548",33.4839965,-112.3639978,8,9
"23174",36.2396354,-115.2259466,178,558
"13592",36.3027192,-115.2822117,22,59
"18939",33.3792202,-111.9767429,12,166
"3357",45.45469,-73.5944492,3,9
"242",35.2273874,-80.8420686,9,3
"21369",33.582408,-112.180888,55,297
"4729",35.256247,-80.791094,6,12
"4377",33.392073,-112.082285,7,11
"12351",45.5246991,-73.5955892,44,48
"8917",43.4631816,-80.5215754,25,27
"7161",33.7080699,-112.2730923,10,19
"91",40.4517965,-79.9527148,21,3
"10835",33.4948111,-111.9263601,12,37
"23423",36.1139473,-115.3045911,162,628
"15769",33.464433,-111.908319,8,88
"23263",36.0146273,-115.117155,110,581
"15899",36.1472,-115.1892,12,91
"5582",45.5112538,-73.5665729,7,14
"336",36.0015752,-115.1077968,30,3
"10721",33.4552907,-111.9878697,11,36
"2651",33.754077,-111.990759,3,7
"22607",36.00617599,-115.1124268,50,442
"8725",33.2497757,-111.6344769,34,26
"8284",35.126389,-80.708036,22,24
"21955",33.527849,-111.9258918,27,352
"10085",33.4063229,-112.0999257,5,33
"7297",33.306107,-111.8609857,29,20
"21057",36.1004618,-115.0998341,135,275
"9583",33.537836,-112.358263,5,30
"10533",35.2131098,-80.6883171,6,35
"8271",45.5378391,-73.6180866,14,24
"7934",33.625151,-111.9418184,11,22
"19374",40.455674,-79.93093,71,184
"19637",40.3556613,-80.0502161,38,193
"6479",36.19814,-115.190924,22,17
"17858",36.100462,-115.224075,7,132
"17219",36.175,-115.136389,190,117
"8204",45.5175436,-73.5802618,22,24
"24392",36.1183949,-115.1729418,314,1333
"5014",33.3481217,-111.7553093,4,12
"14843",36.15328907,-115.3313892,12,74
"6197",33.5675046,-112.1707057,15,16
"14454",43.0713603,-89.45125,37,69
"10043",43.130005,-89.303977,15,33
"14893",36.0290393,-115.1193516,7,75
"9437",55.9372168,-3.2068668,20,29
"7137",45.53426088,-73.58181092,4,19
"22664",36.0169821,-115.1171361,156,451
"7788",33.555296,-112.09925,17,22
"13225",33.415472,-111.804988,17,56
"507",40.4523434,-80.0088818,3,3
"6624",43.025315,-89.414141,6,17
"18420",40.462419,-79.9498459,142,149
"15297",36.04143906,-115.1026077,4,80
"15385",40.45467,-79.947166,40,82
"2787",45.5122302,-73.569465,11,8
"10593",55.9475172,-3.1969975,40,36
"9426",33.801046,-112.130346,4,29
"12591",36.0383734,-115.0298557,20,50
"7637",36.219109,-115.126973,3,21
"24649",36.10442219,-115.1733685,647,2149
"14182",45.4977714,-73.5784889,34,66
"7245",33.2485864,-111.6299515,43,20
"23748",33.6242026,-111.9302912,336,758
"8444",33.439648,-112.026154,4,25
"20520",36.013921,-114.99288,111,238
"10507",35.3347698,-80.7981252,5,35
"14111",33.6118809,-111.9954825,6,65
"854",36.08631469,-115.1017032,4,4
"15450",36.1665965,-115.1442241,23,83
"17775",36.012095,-114.961849,9,130
"14806",33.248425,-111.5625508,5,73
"3195",55.9461875,-3.1912066,10,8
"8323",43.075137,-89.394689,21,24
"8112",33.5530966,-112.1357952,13,23
"24472",36.130228,-115.103766,177,1539
"6778",43.42898,-80.432996,13,18
"6630",33.6083312,-111.7201364,11,17
"3289",45.4914055,-73.4766006,8,9
"16501",45.4904361,-73.5832353,14,101
"5930",36.1084416,-115.3249823,6,15
"12551",33.3934584,-111.8627477,9,50
"10906",33.5318417,-112.0479816,39,38
"24615",36.15141059,-115.1525422,321,1988
"20800",36.001117,-115.105286,63,257
"21871",33.48778143,-112.0314675,171,343
"21663",33.348556,-111.955025,107,323
"18581",35.202104,-80.82453,14,154
"14824",36.0562734,-115.0549601,11,74
"12733",33.320391,-111.977841,5,51
"16462",36.121558,-115.169758,37,101
"4778",40.44133,-79.956892,9,12
"6225",35.225825,-80.846495,6,16
"15778",36.10632977,-115.1735032,20,88
"1197",36.271169,-115.2677588,6,5
"3192",33.37776073,-112.1146739,5,8
"23091",35.994108,-115.100421,110,537
"7493",36.1133059,-115.261617,20,21
"15007",36.1262052,-115.1849218,12,76
"12915",45.495379,-73.576272,51,53
"19010",43.07413539,-89.45279875,53,169
"19505",33.4653351,-112.2773056,12,188
"24298",33.4241412,-111.9400737,127,1199
"5942",33.51054429,-112.0282859,5,15
"10044",55.949801,-3.191274,29,33
"1749",43.0610831,-89.511718,7,6
"19043",33.6878601,-112.0908585,61,171
"7517",33.3982035,-112.0730197,7,21
"21320",33.47209058,-112.3920143,75,293
"2996",40.4525882,-79.9816821,23,8
"4906",40.428156,-79.974874,7,12
"22922",36.11757443,-115.171528,236,502
"4759",36.239393,-115.20219,6,12
"15228",33.8258769,-111.9244066,26,79
"7818",40.4489884,-80.0088714,7,22
"21403",36.089494,-115.138026,40,300
"11342",36.2772567,-115.1801056,5,40
"2739",36.119239,-115.208639,5,7
"7451",40.47586,-79.919459,4,20
"887",45.5245008,-73.5962705,8,4
"18965",36.012764,-115.136056,13,167
"17171",35.125179,-80.710001,10,115
"8120",33.5754388,-112.0651768,37,23
"21306",40.44483,-79.9483319,185,292
"11185",45.5146468,-73.5739127,23,39
"21086",36.1237328,-115.1490784,323,277
"10572",33.5817647,-112.2023319,14,36
"8736",36.0720741,-115.1078327,9,26
"2233",33.638133,-112.2910739,4,6
"21976",33.3054558,-111.9424392,77,355
"4739",33.4938068,-112.3550971,13,12
"23738",36.11199,-115.177001,520,754
"12475",45.5192835,-73.5554151,24,49
"10608",43.15019988,-89.4041699,28,36
"1150",36.087212,-115.119135,32,5
"21299",40.4565015,-79.9302162,29,291
"15002",40.12125,-88.242802,110,76
"4077",45.4848338,-73.5814611,6,10
"1686",45.5218649,-73.5780053,4,5
"23606",36.073079,-115.20848,283,696
"14980",33.3772861,-111.7891162,29,76
"7712",36.1269391,-115.2416392,10,21
"20651",35.229414,-80.864053,88,246
"22496",35.23361,-80.840783,175,422
"3562",36.1742667,-115.0681141,7,9
"1540",45.4938661,-73.6361892,12,5
"13395",36.2477616,-115.2096326,5,57
"22267",36.26483,-115.257743,75,387
"4504",33.4933771,-112.0737118,4,11
"759",55.977696,-3.3004206,9,4
"4622",45.4398815,-73.8863543,7,12
"11813",35.34807,-80.843388,8,44
"18319",36.0533669,-115.2793808,61,146
"22277",36.1277487,-115.2248077,139,388
"4321",33.3375219,-111.9945634,11,11
"6691",40.42744,-80.0557649,6,18
"263",35.2730869,-80.935879,5,3
"21106",33.4508791,-111.7349628,13,278
"17651",33.467058,-112.358915,53,127
"24548",33.513539,-112.074195,424,1734
"15725",35.174778,-80.839997,30,87
"11017",33.654655,-112.014121,3,38
"8128",35.1546001,-80.8349133,13,23
"6388",33.3208913,-111.7898942,3,16
"2595",36.118221,-115.172532,11,7
"18390",33.4857015,-111.9093536,14,148
"9564",35.21398598,-80.8265624,22,30
"736",33.322376,-111.911819,17,4
"12491",45.5080083,-73.5596685,37,49
"5038",43.0748779,-89.4476184,11,13
"15537",35.219378,-80.945041,22,84
"17117",33.7127743,-112.1414642,19,114
"6351",33.4150523,-111.836105,4,16
"3708",45.5355713,-73.580612,7,9
"13483",36.1591549,-115.2629554,9,58
"10672",36.10035,-115.207124,8,36
"18787",35.3550848,-80.8504969,55,161
"23374",36.051991,-115.17155,126,610
"1811",43.0904559,-89.5256818,24,6
"18030",33.4073535,-111.9455692,22,138
"22929",33.45780962,-111.9081744,117,503
"14331",35.326877,-80.944774,7,68
"5666",45.523651,-73.582257,16,14
"9693",36.102125,-114.932034,12,31
"12784",45.5089369,-73.5525034,82,52
"22982",36.1183949,-115.1729418,195,513
"10570",33.3054462,-111.977602,13,36
"9141",55.9770251,-3.1727333,20,28
"23185",33.3351684,-111.7851645,94,560
"10567",55.94683573,-3.205285497,32,36
"5189",45.4929942,-73.5564327,9,13
"8366",33.7988239,-112.0653529,9,24
"3299",40.373453,-80.006247,12,9
"21813",36.272939,-115.2665268,70,337
"20617",33.610347,-111.9764375,20,244
"20161",36.00624876,-115.1125681,18,218
"2945",40.471828,-79.95983081,13,8
"5895",36.2140139,-115.2424449,4,15
"2895",45.4564805,-73.8628192,11,8
"17814",33.4484111,-112.0723024,13,131
"522",36.0162554,-115.1187329,7,4
"6925",43.0598416,-89.4008555,12,18
"20458",36.169971,-115.1427714,80,234
"22826",35.2105533,-80.8566726,225,482
"23120",36.098354,-115.243004,156,545
"16812",43.067873,-89.401811,109,108
"5425",33.52516894,-112.2026339,19,14
"5033",49.01027967,8.397565546,26,13
"18977",33.4591696,-112.0689898,69,168
"16605",33.6049318,-111.977799,61,104
"8169",43.0752777,-89.4429762,15,23
"5379",36.070946,-115.0824776,9,14
"24728",33.5021111,-111.9963386,995,2808
"19261",36.013806,-115.134967,94,179
"14006",40.44546704,-79.99384887,14,64
"17261",33.464957,-112.3552208,38,118
"5639",45.5239224,-73.5829946,7,14
"14081",36.261503,-115.2070725,46,65
"15167",35.999093,-115.127575,12,78
"24133",33.433975,-111.903833,328,1000
"13738",36.196154,-115.126747,4,61
"6029",33.53989,-112.1351424,5,15
"24254",36.10757739,-115.1765013,720,1128
"21582",33.48423398,-112.0751166,20,315
"16254",33.56907993,-111.8899172,81,97
"19658",36.12553225,-115.1456854,126,194
"11783",40.1132,-88.208287,23,44
"22136",36.063615,-115.0464329,36,370
"12781",33.4157224,-111.9258147,12,52
"23406",36.156246,-115.152802,115,622
"6683",36.2065795,-115.3036173,3,17
"16083",33.60819365,-112.3559076,25,93
"17931",36.0287657,-115.1357259,4,134
"20961",33.4978182,-111.9253728,37,268
"17103",36.1908145,-115.260023,27,114
"4220",40.4378736,-80.0182153,18,11
"12575",33.53807,-112.166508,32,50
"20271",33.32151914,-111.8756481,68,223
"15094",33.7306843,-112.1206413,29,78
"13631",33.567834,-112.153833,43,60
"3373",45.4985119,-73.5784285,25,9
"6302",36.1079121,-115.1659357,4,16
"6619",33.31985,-111.6889,4,17
"2240",49.008644,8.3953945,81,7
"9108",33.4656052,-111.9292957,15,28
"24526",33.449233,-112.065458,1453,1658
"19994",33.2363123,-111.7899927,44,210
"21476",33.597599,-111.9778654,32,306
"441",43.2408748,-89.3437217,3,3
"14163",36.1274488,-115.2794369,9,66
"14690",33.4750738,-112.2206019,31,72
"2631",33.79969401,-112.1286818,6,7
"987",33.466415,-112.188328,4,4
"15245",33.5457739,-111.8836874,21,79
"17834",33.4149445,-111.726882,78,132
"20166",33.609227,-112.249845,4,218
"3094",33.6386683,-112.399804,8,8
"21321",36.1261213,-115.1376144,75,293
"18136",36.14527367,-115.0478066,12,141
"18476",33.455863,-112.072167,64,151
"23105",33.62229452,-111.8739993,49,540
"22967",33.4948057,-112.0535863,240,510
"3294",40.44511814,-79.91455078,7,9
"13767",45.516007,-73.5772651,41,61
"8875",40.1329741,-88.2188301,21,27
"12839",43.0678248,-89.3953568,5,52
"4500",33.3061605,-111.8412502,3,11
"3222",43.0919734,-89.526804,12,8
"12251",43.4680417,-80.5229389,31,47
"9216",35.2933353,-80.8380739,3,28
"2682",45.538541,-73.7458391,4,7
"17328",36.05710096,-115.0468641,30,119
"22485",33.53026968,-111.9263506,204,420
"8110",35.2326781,-80.8460822,3,23
"12362",43.057938,-89.495496,30,48
"15733",33.3048103,-111.9270642,42,88
"19724",40.4459749,-80.0108508,59,198
"16854",36.0211192,-115.1190908,39,108
"23458",36.0692146,-115.1779473,205,638
"7566",45.5081446,-73.5598119,18,21
"13562",40.352041,-80.051582,8,59
"12790",40.4381171,-79.9222802,44,52
"4638",33.5076398,-112.0650347,18,12
"4626",40.1112419,-88.2072116,26,12
"19845",33.3211474,-111.9689693,45,204
"6848",33.602086,-111.988061,3,18
"13850",36.097522,-115.208574,28,62
"10033",55.9359933,-3.2090116,3,32
"23949",36.094254,-115.176019,299,864
"13216",40.4284273,-79.9759142,47,56
"18471",43.085589,-89.3694529,93,151
"23505",33.4473356,-112.0734239,178,652
"20165",36.2403948,-115.2499904,14,218
"16360",33.34815905,-111.9637082,65,99
"21807",33.44867325,-112.0169067,83,336
"18258",35.034643,-80.805795,91,144
"12332",36.1008067,-115.1360221,15,48
"5484",35.38468329,-80.78597972,10,14
"7126",36.1145552,-115.1702828,7,19
"14987",35.143439,-80.722294,61,76
"1951",35.2452357,-80.8093442,3,6
"19055",35.2324862,-80.8442261,71,171
"11999",55.95238652,-3.193047885,22,45
"6395",45.5188713,-73.5830763,10,17
"2694",55.9621855,-3.19608,5,7
"9490",43.180796,-89.21065,26,30
"24717",36.123618,-115.17033,739,2709
"19839",36.1433968,-115.2419755,81,204
"415",33.582783,-112.2042446,5,3
"11605",33.5843528,-112.2377074,5,42
"11438",45.5226795,-73.6032405,42,41
"7230",33.6370916,-112.201447,6,20
"289",45.5127378,-73.5579081,5,3
"1804",33.639353,-112.390488,7,6
"12412",35.116551,-80.721526,15,48
"2517",36.1142829,-115.3064409,7,7
"10958",40.442483,-79.996695,20,38
"10907",33.6283281,-112.013151,22,38
"3097",35.14009,-80.934691,5,8
"22324",35.171736,-80.847091,92,395
"24306",33.5405551,-111.8869954,25,1210
"11036",55.9268364,-3.2093552,6,38
"367",36.09291,-115.173029,4,3
"3122",45.51773503,-73.58518141,8,8
"7034",35.349951,-80.8431219,13,19
"9740",33.6992475,-111.9180394,37,31
"3662",45.4869467,-73.5896558,6,9
"20484",36.0687779,-115.1768402,112,236
"21069",33.5107015,-111.9863975,119,276
"7415",36.1022582,-115.0531031,4,20
"23059",36.108898,-115.151261,299,529
"9860",33.678615,-111.9746066,13,32
"7500",36.115524,-115.13359,38,21
"510",33.4673605,-112.3393303,3,3
"4458",33.609824,-112.1335065,5,11
"5070",43.0747317,-89.3862483,50,13
"12996",36.168513,-115.0620135,19,54
"10100",33.30940585,-112.1570146,25,33
"17951",35.2942582,-80.7400194,37,135
"17678",35.116484,-80.957645,60,128
"15979",35.2135008,-80.8555482,20,92
"8472",36.013215,-114.960079,14,25
"22197",33.4797564,-111.9941067,125,377
"827",43.0747393,-89.3813418,19,4
"22783",33.507557,-112.040116,121,474
"12446",36.118346,-115.170129,58,49
"22513",33.6238487,-112.4251069,112,424
"16737",36.0918639,-115.1751614,40,106
"5854",36.0115778,-115.1381327,8,15
"252",36.1295926,-115.0875461,8,3
"11424",55.9499615,-3.1936719,19,41
"17270",33.2788302,-111.7904534,45,118
"15257",35.116099,-80.824258,6,80
"5929",36.196696,-115.053217,4,15
"3187",40.3945573,-80.0209249,8,8
"12562",35.9952822,-115.100014,25,50
"17426",33.3932821,-111.8684759,14,121
"2395",45.4980069,-73.57314,6,7
"15492",36.2811604,-115.2862151,18,83
"5248",36.1708712,-115.2062055,7,13
"24510",36.10829438,-115.1525895,525,1604
"20418",33.381279,-111.724168,115,231
"3664",45.4747131,-73.4718811,4,9
"3353",33.6011167,-111.9834389,14,9
"3791",43.0489143,-89.4736298,17,10
"4223",33.538667,-112.153065,5,11
"839",33.468577,-111.703265,3,4
"12083",36.16771,-115.259224,26,46
"22497",33.42791,-111.9404991,66,422
"686",43.14083,-89.521326,6,4
"15016",33.496647,-111.926503,15,76
"17598",33.3773179,-112.0298729,17,125
"1675",36.1090109,-115.1538512,3,5
"14255",33.6556294,-112.015465,41,67
"7529",40.4224571,-80.0355884,5,21
"5239",33.481701,-112.04713,15,13
"21472",36.09900773,-115.1714109,115,306
"8145",43.47196654,-80.53910851,15,23
"1784",36.125908,-115.197904,7,6
"22927",36.0555607,-115.2827383,204,503
"11754",33.364281,-111.792115,11,43
"21744",33.5739313,-111.7140561,79,331
"14835",43.0519702,-89.473771,46,74
"10035",40.443167,-79.953552,12,32
"8758",40.4286744,-79.9833156,11,26
"1161",40.4535039,-79.9992711,7,5
"2419",43.5402806,-80.5532887,4,7
"13617",33.858113,-112.112442,35,60
"10682",36.12211374,-115.1706239,12,36
"15461",33.2612195,-111.8848787,18,83
"6602",33.5083166,-112.2737721,3,17
"173",40.4402643,-79.9563984,13,3
"10181",33.3052721,-111.9277565,4,33
"8783",35.2270869,-80.8431267,26,26
"12798",33.4468609,-112.0894972,28,52
"15353",35.197683,-80.852704,16,81
"22597",33.321017,-111.860585,169,440
"12673",36.044602,-115.100919,29,51
"21699",33.614595,-111.864498,9,326
"5618",55.9568526,-3.1985942,11,14
"8537",45.52755861,-73.57973998,10,25
"7624",33.3204192,-111.97966,6,21
"2153",45.46175963,-73.46417823,3,6
"19696",36.11308135,-115.1598072,71,196
"3530",36.302559,-115.282161,7,9
"494",33.3350531,-111.9445728,4,3
"19873",33.2792396,-111.7928241,21,205
"11155",35.089035,-80.8670549,9,39
"9811",45.514677,-73.5636783,20,31
"14732",35.29557475,-80.7404013,7,72
"274",45.5210652,-73.5765633,6,3
"16669",36.1167652,-115.2062795,48,105
"3424",45.6474493,-73.8401337,4,9
"5962",36.115602,-115.102291,5,15
"13169",45.4577311,-73.6284182,15,55
"16041",33.64051911,-112.4253972,84,93
"23459",33.507557,-112.040116,169,639
"13776",33.443909,-112.070122,17,61
"3840",45.5239231,-73.6053231,11,10
"22458",33.5546147,-112.101115,45,415
"21142",36.1954334,-115.2547877,33,280
"7693",33.4815253,-111.9345559,4,21
"24044",36.1447744,-115.2971808,80,923
"17386",32.87927264,-111.7233226,10,120
"21660",35.1717353,-80.8492716,40,322
"12404",35.164425,-80.878818,10,48
"15107",36.05103716,-115.2440417,28,78
"16910",33.4366164,-111.8663979,48,110
"1141",35.201622,-80.736859,8,5
"22698",36.1260764,-115.2059767,64,457
"8954",45.4611089,-73.464396,11,27
"14730",33.377881,-111.723855,3,72
"23000",40.43211376,-79.8932692,211,517
"13541",33.4226878,-111.7729817,48,59
"4716",45.4924574,-73.5808916,11,12
"6182",33.494228,-112.173698,10,16
"13181",36.1107749,-115.1721858,19,55
"6363",40.4524945,-79.9815516,13,16
"9393",33.3789718,-111.6018113,12,29
"7532",33.0540237,-112.0490506,20,21
"19447",33.375057,-111.687177,46,187
"9705",35.037305,-80.80552,13,31
"20665",33.455036,-112.038676,103,247
"24388",36.02624,-115.119129,324,1317
"9728",33.4959165,-112.5128746,26,31
"2816",49.0071518,8.4058565,17,8
"15443",33.538426,-111.88674,10,83
"23859",36.0574506,-115.1494487,24,810
"23596",40.4563396,-79.9346032,62,693
"5056",43.049545,-89.5027583,28,13
"13498",33.3780073,-112.1686101,5,58
"4623",33.415764,-111.557015,9,12
"14689",33.33377403,-111.8059325,49,72
"18945",33.611403,-112.236825,29,167
"12137",55.94358373,-3.20243785,25,46
"308",33.348162,-111.9819,6,3
"19925",36.10386311,-115.173755,162,207
"9201",40.489501,-79.872353,17,28
"11025",35.225721,-80.8466739,3,38
"15437",33.4671841,-111.9086242,33,83
"21367",33.6739752,-111.8879627,136,297
"19258",33.5242438,-111.8992733,90,179
"14573",33.5817279,-112.1542308,42,71
"822",55.9675875,-3.1739858,10,4
"7218",45.5179403,-73.5697069,14,19
"11611",33.33595,-111.75707,6,42
"24396",33.5005446,-111.9264346,272,1343
"11709",33.5410359,-112.1849984,13,43
"14823",33.50915,-112.133843,12,74
"6614",55.9489977,-3.2100944,6,17
"20729",36.19192859,-115.3051198,46,251
"17279",36.15901999,-115.2004648,30,118
"10012",40.462869,-79.966438,15,32
"9231",43.015264,-89.47901,3,28
"18778",33.4226468,-111.9348002,69,161
"5734",45.47137846,-73.5622202,3,14
"4216",49.00563914,8.381736026,42,11
"1009",33.3048183,-111.7888606,3,4
"18445",36.21800613,-115.1160736,60,150
"17532",36.1682808,-115.0615651,27,124
"10876",33.6103037,-112.3573494,5,37
"8495",35.2123711,-80.8171636,13,25
"13167",36.1445909,-115.2026919,22,55
"3358",45.5039536,-73.5680817,7,9
"3584",33.609425,-112.329474,5,9
"7357",45.5252325,-73.5818296,5,20
"11139",33.349518,-111.962579,8,39
"13647",36.14342,-115.298085,38,60
"4620",55.9566073,-3.202868,17,12
"11859",36.1523679,-115.153815,8,44
"1881",45.5318166,-73.6119817,13,6
"17039",40.11037478,-88.23069222,40,113
"17948",36.173253,-115.144747,61,135
"4617",48.9961953,8.3915446,52,12
"24015",36.12647801,-115.1671393,433,907
"7785",33.8701661,-112.1512485,26,22
"14210",35.179965,-80.8827979,32,67
"618",35.2164881,-80.8404216,3,4
"24416",33.5379496,-111.9060327,229,1383
"18813",40.455916,-79.979271,74,162
"18642",36.071999,-115.114102,32,157
"22264",33.378959,-112.101774,21,386
"11726",35.001381,-80.693298,19,43
"17934",33.6084963,-112.3590909,53,135
